epoch,step,train/loss_epoch,train/loss_step,val/loss,val/psnr
0,49,,0.15435588359832764,,
0,99,,0.12711554765701294,,
0,149,,0.14302800595760345,,
0,199,,0.1569133847951889,,
0,199,,,0.14611950516700745,15.365118026733398
0,199,0.14300596714019775,,,
1,249,,0.14982151985168457,,
1,299,,0.08896602690219879,,
1,349,,0.10288843512535095,,
1,399,,0.08679982274770737,,
1,399,,,0.07139836251735687,21.068063735961914
1,399,0.09680666774511337,,,
2,449,,0.061619531363248825,,
2,499,,0.05029621720314026,,
2,549,,0.07296187430620193,,
2,599,,0.04931109398603439,,
2,599,,,0.06219397112727165,21.909040451049805
2,599,0.07133182883262634,,,
3,649,,0.05880911275744438,,
3,699,,0.06534125655889511,,
3,749,,0.06548876315355301,,
3,799,,0.07644747197628021,,
3,799,,,0.05714264512062073,22.527671813964844
3,799,0.06439617276191711,,,
4,849,,0.08218085765838623,,
4,899,,0.04881523549556732,,
4,949,,0.0627451241016388,,
4,999,,0.05596080422401428,,
4,999,,,0.0535026378929615,22.913461685180664
4,999,0.06037953868508339,,,
5,1049,,0.031343694776296616,,
5,1099,,0.07472368329763412,,
5,1149,,0.07656612247228622,,
5,1199,,0.05250418186187744,,
5,1199,,,0.05238545686006546,23.146862030029297
5,1199,0.05794696509838104,,,
6,1249,,0.03399262949824333,,
6,1299,,0.057363446801900864,,
6,1349,,0.05947667360305786,,
6,1399,,0.06104058027267456,,
6,1399,,,0.04920191317796707,23.551605224609375
6,1399,0.05561460182070732,,,
7,1449,,0.07391412556171417,,
7,1499,,0.0779094323515892,,
7,1549,,0.0510784313082695,,
7,1599,,0.04637300595641136,,
7,1599,,,0.04771273210644722,23.641155242919922
7,1599,0.056170977652072906,,,
8,1649,,0.037361990660429,,
8,1699,,0.04469002038240433,,
8,1749,,0.04309618100523949,,
8,1799,,0.04972214251756668,,
8,1799,,,0.04592493548989296,24.0267391204834
8,1799,0.052705731242895126,,,
9,1849,,0.06458515673875809,,
9,1899,,0.06446343660354614,,
9,1949,,0.05565519630908966,,
9,1999,,0.06160659343004227,,
9,1999,,,0.04375263303518295,24.445812225341797
9,1999,0.051326654851436615,,,
10,2049,,0.04836536571383476,,
10,2099,,0.05037203058600426,,
10,2149,,0.06022965535521507,,
10,2199,,0.04982536658644676,,
10,2199,,,0.04279911518096924,24.703617095947266
10,2199,0.0496395081281662,,,
11,2249,,0.04255325719714165,,
11,2299,,0.0359610877931118,,
11,2349,,0.04607784375548363,,
11,2399,,0.03605997934937477,,
11,2399,,,0.040424395352602005,24.949602127075195
11,2399,0.04731648042798042,,,
12,2449,,0.038744665682315826,,
12,2499,,0.07464832067489624,,
12,2549,,0.062918521463871,,
12,2599,,0.054907556623220444,,
12,2599,,,0.04285605996847153,24.6317138671875
12,2599,0.04582180827856064,,,
13,2649,,0.056677743792533875,,
13,2699,,0.047371577471494675,,
13,2749,,0.0342436358332634,,
13,2799,,0.04783176630735397,,
13,2799,,,0.03753259405493736,25.339025497436523
13,2799,0.04478234797716141,,,
14,2849,,0.042818084359169006,,
14,2899,,0.04778017848730087,,
14,2949,,0.04676854610443115,,
14,2999,,0.03606473654508591,,
14,2999,,,0.037122417241334915,25.491334915161133
14,2999,0.04280686005949974,,,
15,3049,,0.029891785234212875,,
15,3099,,0.06754659861326218,,
15,3149,,0.05007942020893097,,
15,3199,,0.03897643834352493,,
15,3199,,,0.03744332864880562,25.60546875
15,3199,0.04307994991540909,,,
16,3249,,0.03774582967162132,,
16,3299,,0.04533930867910385,,
16,3349,,0.0430355966091156,,
16,3399,,0.03539635241031647,,
16,3399,,,0.03656969219446182,25.83843421936035
16,3399,0.042373839765787125,,,
17,3449,,0.039352402091026306,,
17,3499,,0.04186495766043663,,
17,3549,,0.045256029814481735,,
17,3599,,0.03966744616627693,,
17,3599,,,0.03519010916352272,25.990337371826172
17,3599,0.04080748185515404,,,
18,3649,,0.035595186054706573,,
18,3699,,0.035937268286943436,,
18,3749,,0.03658014535903931,,
18,3799,,0.03822925686836243,,
18,3799,,,0.03441262245178223,26.160076141357422
18,3799,0.03866324573755264,,,
19,3849,,0.03302767127752304,,
19,3899,,0.03800512105226517,,
19,3949,,0.049717240035533905,,
19,3999,,0.028300710022449493,,
19,3999,,,0.03368828445672989,26.447845458984375
19,3999,0.03964158147573471,,,
20,4049,,0.029263582080602646,,
20,4099,,0.04318872094154358,,
20,4149,,0.037561334669589996,,
20,4199,,0.05393218249082565,,
20,4199,,,0.035510703921318054,25.992773056030273
20,4199,0.03771095350384712,,,
21,4249,,0.03810703381896019,,
21,4299,,0.020887266844511032,,
21,4349,,0.04261414334177971,,
21,4399,,0.033142320811748505,,
21,4399,,,0.03516770526766777,25.988094329833984
21,4399,0.03810182958841324,,,
22,4449,,0.047234516590833664,,
22,4499,,0.02900029718875885,,
22,4549,,0.04241710156202316,,
22,4599,,0.034382179379463196,,
22,4599,,,0.0322989746928215,26.689319610595703
22,4599,0.03658662363886833,,,
23,4649,,0.04282144829630852,,
23,4699,,0.04901916906237602,,
23,4749,,0.040035851299762726,,
23,4799,,0.028149351477622986,,
23,4799,,,0.03426989167928696,26.33304786682129
23,4799,0.036454856395721436,,,
24,4849,,0.037419095635414124,,
24,4899,,0.04283714294433594,,
24,4949,,0.04265777766704559,,
24,4999,,0.03348839282989502,,
24,4999,,,0.030578304082155228,27.08065414428711
24,4999,0.03656015545129776,,,
25,5049,,0.023123525083065033,,
25,5099,,0.03988649696111679,,
25,5149,,0.01831156015396118,,
25,5199,,0.03150069713592529,,
25,5199,,,0.030719220638275146,27.086660385131836
25,5199,0.035373199731111526,,,
26,5249,,0.03198372572660446,,
26,5299,,0.036034371703863144,,
26,5349,,0.04230141639709473,,
26,5399,,0.05375771224498749,,
26,5399,,,0.03015761636197567,27.231048583984375
26,5399,0.03478839620947838,,,
27,5449,,0.044014256447553635,,
27,5499,,0.03637094795703888,,
27,5549,,0.04735969007015228,,
27,5599,,0.03533691540360451,,
27,5599,,,0.03441650792956352,26.147119522094727
27,5599,0.03533678501844406,,,
28,5649,,0.033011890947818756,,
28,5699,,0.04377995431423187,,
28,5749,,0.04080498218536377,,
28,5799,,0.02802407741546631,,
28,5799,,,0.031010862439870834,27.078750610351562
28,5799,0.03534514456987381,,,
29,5849,,0.02014048770070076,,
29,5899,,0.04521140456199646,,
29,5949,,0.0393853597342968,,
29,5999,,0.029229022562503815,,
29,5999,,,0.02992996573448181,27.1910400390625
29,5999,0.034310296177864075,,,
30,6049,,0.027156857773661613,,
30,6099,,0.03088698536157608,,
30,6149,,0.024012640118598938,,
30,6199,,0.03186967596411705,,
30,6199,,,0.033553946763277054,26.458444595336914
30,6199,0.033306755125522614,,,
31,6249,,0.029287157580256462,,
31,6299,,0.05147252976894379,,
31,6349,,0.023016832768917084,,
31,6399,,0.0488700196146965,,
31,6399,,,0.030302977189421654,27.286235809326172
31,6399,0.03449440002441406,,,
32,6449,,0.02975783310830593,,
