epoch,step,train/loss_epoch,train/loss_step,val/loss,val/psnr
14,2999,0.043023739010095596,,,
15,3049,,0.025875432416796684,,
15,3099,,0.06656388193368912,,
15,3149,,0.04377435892820358,,
15,3199,,0.03971768170595169,,
15,3199,,,0.03683576360344887,25.72566795349121
15,3199,0.043574366718530655,,,
16,3249,,0.03692283481359482,,
16,3299,,0.040738143026828766,,
16,3349,,0.047138240188360214,,
16,3399,,0.03513743355870247,,
16,3399,,,0.035977501422166824,25.777572631835938
16,3399,0.040862634778022766,,,
17,3449,,0.04041064530611038,,
17,3499,,0.04042932018637657,,
17,3549,,0.0375644713640213,,
17,3599,,0.04138971120119095,,
17,3599,,,0.0348762683570385,26.02010726928711
17,3599,0.03999563679099083,,,
18,3649,,0.039195820689201355,,
18,3699,,0.03143203258514404,,
18,3749,,0.041975200176239014,,
18,3799,,0.03572262078523636,,
18,3799,,,0.034865688532590866,26.10638427734375
18,3799,0.040397271513938904,,,
19,3849,,0.0336885042488575,,
19,3899,,0.036527909338474274,,
19,3949,,0.054448746144771576,,
19,3999,,0.03119761310517788,,
19,3999,,,0.03448670357465744,26.291351318359375
19,3999,0.040373943746089935,,,
20,4049,,0.037520311772823334,,
20,4099,,0.037524543702602386,,
20,4149,,0.03680206090211868,,
20,4199,,0.05186319351196289,,
20,4199,,,0.033717673271894455,26.250411987304688
20,4199,0.0378975048661232,,,
21,4249,,0.03752434253692627,,
21,4299,,0.019548989832401276,,
21,4349,,0.0404786579310894,,
21,4399,,0.031856779009103775,,
21,4399,,,0.032942578196525574,26.358196258544922
21,4399,0.03812767192721367,,,
22,4449,,0.044617872685194016,,
22,4499,,0.02952793799340725,,
22,4549,,0.05037830024957657,,
22,4599,,0.03582364320755005,,
22,4599,,,0.03223742917180061,26.735858917236328
22,4599,0.03609570115804672,,,
23,4649,,0.0360635481774807,,
23,4699,,0.052637383341789246,,
23,4749,,0.043812647461891174,,
23,4799,,0.025662919506430626,,
23,4799,,,0.032449543476104736,26.50851821899414
23,4799,0.03681822866201401,,,
24,4849,,0.0416034571826458,,
24,4899,,0.04371529072523117,,
24,4949,,0.045194678008556366,,
24,4999,,0.034625522792339325,,
24,4999,,,0.033187367022037506,26.6572208404541
24,4999,0.036557987332344055,,,
25,5049,,0.024684593081474304,,
25,5099,,0.03850893676280975,,
25,5149,,0.02317769080400467,,
25,5199,,0.03201203793287277,,
25,5199,,,0.030532080680131912,27.060909271240234
25,5199,0.03515929356217384,,,
26,5249,,0.029337741434574127,,
26,5299,,0.030772503465414047,,
26,5349,,0.04700591787695885,,
26,5399,,0.05105745047330856,,
26,5399,,,0.030308246612548828,27.074420928955078
26,5399,0.03565194830298424,,,
27,5449,,0.03666001930832863,,
27,5499,,0.034219563007354736,,
27,5549,,0.04219089448451996,,
27,5599,,0.036953121423721313,,
27,5599,,,0.033660970628261566,26.39688491821289
27,5599,0.035245660692453384,,,
28,5649,,0.02982192486524582,,
28,5699,,0.03208267316222191,,
28,5749,,0.04536595568060875,,
28,5799,,0.03020809218287468,,
28,5799,,,0.03184141218662262,26.962665557861328
28,5799,0.035274285823106766,,,
29,5849,,0.01951240375638008,,
29,5899,,0.04869728535413742,,
29,5949,,0.03935901075601578,,
29,5999,,0.028406012803316116,,
29,5999,,,0.02969532273709774,27.28839111328125
29,5999,0.03458302468061447,,,
30,6049,,0.03227509558200836,,
30,6099,,0.030989032238721848,,
30,6149,,0.02817050740122795,,
30,6199,,0.03345395252108574,,
30,6199,,,0.02981989085674286,27.199188232421875
30,6199,0.033411115407943726,,,
31,6249,,0.03045682981610298,,
31,6299,,0.04735470935702324,,
31,6349,,0.01869158074259758,,
31,6399,,0.03509845212101936,,
31,6399,,,0.028527820482850075,27.552770614624023
31,6399,0.03406543284654617,,,
32,6449,,0.03156966343522072,,
32,6499,,0.031562477350234985,,
32,6549,,0.050377219915390015,,
32,6599,,0.03483982011675835,,
32,6599,,,0.028720587491989136,27.562545776367188
32,6599,0.033281490206718445,,,
33,6649,,0.04149478301405907,,
33,6699,,0.03264632821083069,,
33,6749,,0.02798595279455185,,
33,6799,,0.0314750038087368,,
33,6799,,,0.028453681617975235,27.651968002319336
33,6799,0.033555641770362854,,,
34,6849,,0.023532211780548096,,
34,6899,,0.027965977787971497,,
34,6949,,0.02477245405316353,,
34,6999,,0.01660756766796112,,
34,6999,,,0.028773820027709007,27.54825782775879
34,6999,0.033239904791116714,,,
35,7049,,0.033752791583538055,,
35,7099,,0.02792435884475708,,
35,7149,,0.03598029166460037,,
35,7199,,0.04027961194515228,,
35,7199,,,0.028382088989019394,27.682849884033203
35,7199,0.03247799351811409,,,
36,7249,,0.04078839346766472,,
36,7299,,0.032693587243556976,,
36,7349,,0.03639625385403633,,
36,7399,,0.03978835418820381,,
36,7399,,,0.02923618257045746,27.320220947265625
36,7399,0.031221210956573486,,,
37,7449,,0.0350693017244339,,
37,7499,,0.03538627177476883,,
37,7549,,0.03601859509944916,,
37,7599,,0.03926902264356613,,
37,7599,,,0.027711015194654465,27.88824462890625
37,7599,0.03345716372132301,,,
38,7649,,0.02223064750432968,,
38,7699,,0.0396176241338253,,
38,7749,,0.039303332567214966,,
38,7799,,0.03499492257833481,,
38,7799,,,0.027457285672426224,27.94671630859375
38,7799,0.032781247049570084,,,
39,7849,,0.025720572099089622,,
39,7899,,0.032076146453619,,
39,7949,,0.03964414820075035,,
39,7999,,0.031161217018961906,,
39,7999,,,0.02907177247107029,27.63650131225586
39,7999,0.032593563199043274,,,
40,8049,,0.02335812710225582,,
40,8099,,0.02831902727484703,,
40,8149,,0.030190682038664818,,
40,8199,,0.020285047590732574,,
40,8199,,,0.02706972323358059,28.037944793701172
40,8199,0.03171386569738388,,,
41,8249,,0.03896655887365341,,
41,8299,,0.03028835915029049,,
41,8349,,0.039026957005262375,,
41,8399,,0.03211824223399162,,
41,8399,,,0.026758065447211266,28.045461654663086
41,8399,0.031570915132761,,,
42,8449,,0.03621111810207367,,
42,8499,,0.02056073024868965,,
42,8549,,0.0374194011092186,,
42,8599,,0.03293629735708237,,
42,8599,,,0.02793228067457676,27.977218627929688
42,8599,0.031020332127809525,,,
43,8649,,0.03620791435241699,,
43,8699,,0.03435997664928436,,
43,8749,,0.036659546196460724,,
43,8799,,0.026754802092909813,,
43,8799,,,0.026385527104139328,28.191165924072266
43,8799,0.03218181058764458,,,
44,8849,,0.024597764015197754,,
44,8899,,0.023882506415247917,,
44,8949,,0.025691121816635132,,
44,8999,,0.029888099059462547,,
44,8999,,,0.027617400512099266,28.036746978759766
44,8999,0.030613357201218605,,,
45,9049,,0.023770451545715332,,
45,9099,,0.022740071639418602,,
45,9149,,0.03669647127389908,,
45,9199,,0.029678134247660637,,
45,9199,,,0.02661607228219509,28.288564682006836
45,9199,0.03187454119324684,,,
46,9249,,0.039416149258613586,,
46,9299,,0.038268979638814926,,
46,9349,,0.023088892921805382,,
46,9399,,0.03805113956332207,,
46,9399,,,0.0262931939214468,28.356836318969727
46,9399,0.0309793371707201,,,
47,9449,,0.033333804458379745,,
47,9499,,0.03154318779706955,,
47,9549,,0.04077642783522606,,
47,9599,,0.0372127965092659,,
47,9599,,,0.02574773132801056,28.410808563232422
47,9599,0.029936231672763824,,,
48,9649,,0.021411951631307602,,
48,9699,,0.025461208075284958,,
48,9749,,0.03004121407866478,,
48,9799,,0.036930084228515625,,
48,9799,,,0.02555258572101593,28.487783432006836
48,9799,0.030539672821760178,,,
49,9849,,0.026741087436676025,,
49,9899,,0.03041919879615307,,
49,9949,,0.03331895172595978,,
49,9999,,0.02915477752685547,,
49,9999,,,0.026448119431734085,28.330001831054688
49,9999,0.02861175499856472,,,
50,10049,,0.03267114236950874,,
50,10099,,0.03153885528445244,,
50,10149,,0.03249872848391533,,
50,10199,,0.035242319107055664,,
50,10199,,,0.02540842816233635,28.641643524169922
50,10199,0.029454512521624565,,,
51,10249,,0.02430800162255764,,
51,10299,,0.03489125892519951,,
51,10349,,0.02310188114643097,,
51,10399,,0.03261370211839676,,
51,10399,,,0.02594059705734253,28.47490882873535
51,10399,0.028741197660565376,,,
52,10449,,0.022288111969828606,,
52,10499,,0.02706056460738182,,
52,10549,,0.036163579672575,,
52,10599,,0.027657803148031235,,
52,10599,,,0.026888251304626465,28.238611221313477
52,10599,0.029871167615056038,,,
53,10649,,0.0276730265468359,,
53,10699,,0.041627660393714905,,
53,10749,,0.022097602486610413,,
53,10799,,0.029682567343115807,,
53,10799,,,0.02531641162931919,28.566116333007812
53,10799,0.028337841853499413,,,
54,10849,,0.026863811537623405,,
54,10899,,0.024630695581436157,,
54,10949,,0.03660043329000473,,
54,10999,,0.03253878653049469,,
54,10999,,,0.024961000308394432,28.714492797851562
54,10999,0.028835270553827286,,,
55,11049,,0.01605398952960968,,
55,11099,,0.024573897942900658,,
55,11149,,0.01598973758518696,,
55,11199,,0.024898028001189232,,
55,11199,,,0.02489604614675045,28.842529296875
55,11199,0.028749549761414528,,,
56,11249,,0.02716730907559395,,
56,11299,,0.030718546360731125,,
56,11349,,0.0328652523458004,,
56,11399,,0.03687796741724014,,
56,11399,,,0.02511114440858364,28.695919036865234
56,11399,0.028812937438488007,,,
57,11449,,0.032123830169439316,,
57,11499,,0.03413405269384384,,
57,11549,,0.03260740265250206,,
57,11599,,0.025192460045218468,,
57,11599,,,0.026097532361745834,28.5858211517334
57,11599,0.028318876400589943,,,
58,11649,,0.0415043905377388,,
58,11699,,0.029812103137373924,,
58,11749,,0.0254061222076416,,
58,11799,,0.030593348667025566,,
58,11799,,,0.02486198954284191,28.95037841796875
58,11799,0.02854127809405327,,,
59,11849,,0.022736981511116028,,
59,11899,,0.03487076982855797,,
59,11949,,0.020350007340312004,,
59,11999,,0.04628237336874008,,
59,11999,,,0.02617604099214077,28.57666015625
59,11999,0.02841060608625412,,,
60,12049,,0.02469010278582573,,
60,12099,,0.030356138944625854,,
60,12149,,0.022971173748373985,,
60,12199,,0.028160106390714645,,
60,12199,,,0.02505764737725258,28.851741790771484
60,12199,0.02839965745806694,,,
61,12249,,0.027125848457217216,,
61,12299,,0.02094818651676178,,
61,12349,,0.01765010505914688,,
61,12399,,0.021385475993156433,,
61,12399,,,0.024000639095902443,29.021759033203125
61,12399,0.02756761573255062,,,
62,12449,,0.03577577695250511,,
62,12499,,0.02488672360777855,,
62,12549,,0.021540578454732895,,
62,12599,,0.02054804190993309,,
62,12599,,,0.024190623313188553,29.007247924804688
62,12599,0.02764749713242054,,,
63,12649,,0.032004404813051224,,
63,12699,,0.01927879825234413,,
63,12749,,0.02702542394399643,,
63,12799,,0.025319090113043785,,
63,12799,,,0.0238982904702425,29.033489227294922
63,12799,0.028107399120926857,,,
64,12849,,0.026780126616358757,,
64,12899,,0.03288830816745758,,
64,12949,,0.03141728788614273,,
64,12999,,0.02313099429011345,,
64,12999,,,0.023993007838726044,29.026798248291016
64,12999,0.026936747133731842,,,
65,13049,,0.02658400684595108,,
65,13099,,0.03410207852721214,,
65,13149,,0.017634734511375427,,
65,13199,,0.03614736348390579,,
65,13199,,,0.025462036952376366,28.736278533935547
65,13199,0.02815396524965763,,,
66,13249,,0.021458487957715988,,
66,13299,,0.029218291863799095,,
66,13349,,0.022646520286798477,,
66,13399,,0.02407952770590782,,
66,13399,,,0.02432319149374962,29.073516845703125
66,13399,0.02752155251801014,,,
67,13449,,0.02217014692723751,,
67,13499,,0.01694042980670929,,
67,13549,,0.026183973997831345,,
67,13599,,0.026610910892486572,,
67,13599,,,0.023789867758750916,29.199914932250977
67,13599,0.027342593297362328,,,
68,13649,,0.023576997220516205,,
68,13699,,0.026369605213403702,,
68,13749,,0.03456271067261696,,
68,13799,,0.027738016098737717,,
68,13799,,,0.023952674120664597,29.133243560791016
68,13799,0.026694215834140778,,,
69,13849,,0.03023650124669075,,
69,13899,,0.027836492285132408,,
69,13949,,0.015078800730407238,,
69,13999,,0.02650979906320572,,
69,13999,,,0.02445933036506176,28.89772605895996
69,13999,0.026972033083438873,,,
70,14049,,0.028914181515574455,,
70,14099,,0.022631585597991943,,
70,14149,,0.024364572018384933,,
70,14199,,0.029478950425982475,,
70,14199,,,0.023420637473464012,29.21879005432129
70,14199,0.026829734444618225,,,
71,14249,,0.027599839493632317,,
71,14299,,0.03007735311985016,,
71,14349,,0.03166961669921875,,
71,14399,,0.02965199016034603,,
71,14399,,,0.023733582347631454,29.174072265625
71,14399,0.026768643409013748,,,
72,14449,,0.03186669200658798,,
72,14499,,0.015408563427627087,,
72,14549,,0.02683231234550476,,
72,14599,,0.030404476448893547,,
72,14599,,,0.02416684851050377,28.978954315185547
72,14599,0.026857543736696243,,,
73,14649,,0.020456381142139435,,
73,14699,,0.026683639734983444,,
73,14749,,0.026755094528198242,,
73,14799,,0.026173269376158714,,
73,14799,,,0.02345374785363674,29.347332000732422
73,14799,0.026353824883699417,,,
74,14849,,0.023081742227077484,,
74,14899,,0.0279622133821249,,
74,14949,,0.032819539308547974,,
74,14999,,0.03346090391278267,,
74,14999,,,0.023569513112306595,29.200145721435547
74,14999,0.02682178094983101,,,
75,15049,,0.027679026126861572,,
75,15099,,0.029617024585604668,,
75,15149,,0.028100771829485893,,
75,15199,,0.024687593802809715,,
75,15199,,,0.02326863631606102,29.310688018798828
75,15199,0.02625369466841221,,,
76,15249,,0.022131239995360374,,
76,15299,,0.027273787185549736,,
76,15349,,0.0269477516412735,,
76,15399,,0.037462227046489716,,
76,15399,,,0.022883862257003784,29.454513549804688
76,15399,0.026443395763635635,,,
77,15449,,0.01857718452811241,,
77,15499,,0.01846523955464363,,
77,15549,,0.023879295215010643,,
77,15599,,0.028456617146730423,,
77,15599,,,0.02321103774011135,29.4088191986084
77,15599,0.026057923212647438,,,
78,15649,,0.02520967647433281,,
78,15699,,0.0189838744699955,,
78,15749,,0.024630969390273094,,
78,15799,,0.02151039056479931,,
78,15799,,,0.023029698058962822,29.51470375061035
78,15799,0.026225462555885315,,,
79,15849,,0.022308066487312317,,
79,15899,,0.03297646343708038,,
79,15949,,0.01545120682567358,,
79,15999,,0.025265172123908997,,
79,15999,,,0.02437133900821209,29.03017807006836
79,15999,0.026756450533866882,,,
80,16049,,0.025621771812438965,,
80,16099,,0.030374346300959587,,
80,16149,,0.03890255093574524,,
80,16199,,0.015450479462742805,,
80,16199,,,0.022968504577875137,29.505290985107422
80,16199,0.025437353178858757,,,
81,16249,,0.0242050439119339,,
81,16299,,0.03158145397901535,,
81,16349,,0.022050505504012108,,
81,16399,,0.020182762295007706,,
81,16399,,,0.02276267297565937,29.49771499633789
81,16399,0.02550283633172512,,,
82,16449,,0.024875458329916,,
82,16499,,0.033620793372392654,,
82,16549,,0.017805391922593117,,
82,16599,,0.01929682493209839,,
82,16599,,,0.023388568311929703,29.405521392822266
82,16599,0.026145443320274353,,,
83,16649,,0.027167512103915215,,
83,16699,,0.02241785079240799,,
83,16749,,0.026130199432373047,,
83,16799,,0.03638806939125061,,
83,16799,,,0.022297579795122147,29.608739852905273
83,16799,0.024664975702762604,,,
84,16849,,0.013160763308405876,,
84,16899,,0.011198009364306927,,
84,16949,,0.012402785941958427,,
84,16999,,0.031857576221227646,,
84,16999,,,0.022828446701169014,29.552078247070312
84,16999,0.025079602375626564,,,
85,17049,,0.03131382167339325,,
85,17099,,0.028351379558444023,,
85,17149,,0.02898894064128399,,
85,17199,,0.03595414757728577,,
85,17199,,,0.022249046713113785,29.686168670654297
85,17199,0.025280185043811798,,,
86,17249,,0.03391774743795395,,
86,17299,,0.017872706055641174,,
86,17349,,0.02610962651669979,,
86,17399,,0.026286575943231583,,
86,17399,,,0.023055654019117355,29.423742294311523
86,17399,0.024747701361775398,,,
87,17449,,0.03717096894979477,,
87,17499,,0.029641270637512207,,
87,17549,,0.025074755772948265,,
87,17599,,0.021235106512904167,,
87,17599,,,0.023515019565820694,29.416423797607422
87,17599,0.025256015360355377,,,
88,17649,,0.028549950569868088,,
88,17699,,0.03724119812250137,,
88,17749,,0.024388521909713745,,
88,17799,,0.025632387027144432,,
88,17799,,,0.02305440418422222,29.4029483795166
88,17799,0.025806665420532227,,,
89,17849,,0.012812769040465355,,
89,17899,,0.023392513394355774,,
89,17949,,0.022867172956466675,,
89,17999,,0.01628686673939228,,
89,17999,,,0.02262585237622261,29.656335830688477
89,17999,0.024465763941407204,,,
90,18049,,0.0153702013194561,,
90,18099,,0.03077976033091545,,
90,18149,,0.02243998646736145,,
90,18199,,0.015080026350915432,,
90,18199,,,0.022269906476140022,29.590002059936523
90,18199,0.025293903425335884,,,
91,18249,,0.02017167955636978,,
91,18299,,0.024015571922063828,,
91,18349,,0.028376013040542603,,
91,18399,,0.026947718113660812,,
91,18399,,,0.021857883781194687,29.782201766967773
91,18399,0.025045372545719147,,,
92,18449,,0.01642431691288948,,
92,18499,,0.02532549947500229,,
92,18549,,0.027373483404517174,,
92,18599,,0.019868846982717514,,
92,18599,,,0.022009706124663353,29.767345428466797
92,18599,0.024442197754979134,,,
93,18649,,0.03393998369574547,,
93,18699,,0.030271073803305626,,
93,18749,,0.02136254869401455,,
93,18799,,0.023489050567150116,,
93,18799,,,0.022311696782708168,29.65690040588379
93,18799,0.024729810655117035,,,
94,18849,,0.030490925535559654,,
94,18899,,0.018332581967115402,,
94,18949,,0.021093014627695084,,
94,18999,,0.02528676949441433,,
94,18999,,,0.022504683583974838,29.777740478515625
94,18999,0.024904126301407814,,,
95,19049,,0.028840769082307816,,
95,19099,,0.02205432951450348,,
95,19149,,0.029395392164587975,,
95,19199,,0.014114957302808762,,
95,19199,,,0.02177559956908226,29.8660888671875
95,19199,0.024694185703992844,,,
96,19249,,0.01890420913696289,,
96,19299,,0.036442793905735016,,
96,19349,,0.02437703125178814,,
96,19399,,0.02925810217857361,,
96,19399,,,0.02200390212237835,29.793771743774414
96,19399,0.025084156543016434,,,
97,19449,,0.027766553685069084,,
97,19499,,0.026327580213546753,,
97,19549,,0.021799519658088684,,
97,19599,,0.019712168723344803,,
97,19599,,,0.022107241675257683,29.7703914642334
97,19599,0.024548208341002464,,,
98,19649,,0.024380138143897057,,
98,19699,,0.023360908031463623,,
98,19749,,0.022731473669409752,,
98,19799,,0.03126482293009758,,
98,19799,,,0.021770913153886795,29.8619441986084
98,19799,0.024487018585205078,,,
99,19849,,0.01891612634062767,,
99,19899,,0.037404924631118774,,
99,19949,,0.02428729459643364,,
99,19999,,0.025480281561613083,,
99,19999,,,0.02167452499270439,29.85288429260254
99,19999,0.024465031921863556,,,
100,20049,,0.026665061712265015,,
100,20099,,0.02361994795501232,,
100,20149,,0.026311706751585007,,
100,20199,,0.030276264995336533,,
100,20199,,,0.02175995334982872,29.916454315185547
100,20199,0.02394394390285015,,,
101,20249,,0.028674360364675522,,
101,20299,,0.020213982090353966,,
101,20349,,0.025366153568029404,,
101,20399,,0.018260862678289413,,
101,20399,,,0.021574100479483604,29.974563598632812
101,20399,0.02430729940533638,,,
102,20449,,0.027864940464496613,,
102,20499,,0.021205386146903038,,
102,20549,,0.017600830644369125,,
102,20599,,0.02687798999249935,,
102,20599,,,0.021496500819921494,29.9974365234375
102,20599,0.02404802106320858,,,
103,20649,,0.01779332384467125,,
103,20699,,0.02527230605483055,,
103,20749,,0.014088287949562073,,
103,20799,,0.017354924231767654,,
103,20799,,,0.021358169615268707,30.051101684570312
103,20799,0.024751100689172745,,,
104,20849,,0.03211788460612297,,
104,20899,,0.022317936643958092,,
104,20949,,0.034217413514852524,,
104,20999,,0.016997775062918663,,
104,20999,,,0.021286264061927795,30.07438087463379
104,20999,0.02379603683948517,,,
105,21049,,0.016491247341036797,,
105,21099,,0.029191847890615463,,
105,21149,,0.02490789256989956,,
105,21199,,0.021125461906194687,,
105,21199,,,0.02150283195078373,30.042545318603516
105,21199,0.02430817112326622,,,
106,21249,,0.0253172405064106,,
106,21299,,0.022500930353999138,,
106,21349,,0.03010636195540428,,
106,21399,,0.03175324574112892,,
106,21399,,,0.021208208054304123,30.168411254882812
106,21399,0.02382183074951172,,,
107,21449,,0.017720317468047142,,
107,21499,,0.021931905299425125,,
107,21549,,0.018681809306144714,,
107,21599,,0.022955147549510002,,
107,21599,,,0.021296972408890724,30.054332733154297
107,21599,0.023724686354398727,,,
108,21649,,0.02938668429851532,,
108,21699,,0.026256604120135307,,
108,21749,,0.028811994940042496,,
108,21799,,0.019180819392204285,,
108,21799,,,0.021183371543884277,30.17417335510254
108,21799,0.023492861539125443,,,
109,21849,,0.02646983414888382,,
109,21899,,0.026416530832648277,,
109,21949,,0.022318651899695396,,
109,21999,,0.02632072940468788,,
109,21999,,,0.021391749382019043,30.0584659576416
109,21999,0.024062758311629295,,,
110,22049,,0.0169314406812191,,
110,22099,,0.028946619480848312,,
110,22149,,0.021239176392555237,,
110,22199,,0.021095775067806244,,
110,22199,,,0.02098885364830494,30.151538848876953
110,22199,0.0238643828779459,,,
111,22249,,0.023682624101638794,,
111,22299,,0.029421627521514893,,
111,22349,,0.020754538476467133,,
111,22399,,0.019508887082338333,,
111,22399,,,0.02102799341082573,30.131671905517578
111,22399,0.023367691785097122,,,
112,22449,,0.02886536717414856,,
112,22499,,0.019252080470323563,,
112,22549,,0.026627477258443832,,
112,22599,,0.03600725531578064,,
112,22599,,,0.02134033292531967,30.080005645751953
112,22599,0.024251319468021393,,,
113,22649,,0.03401511162519455,,
113,22699,,0.018032509833574295,,
113,22749,,0.014063872396945953,,
113,22799,,0.026069676503539085,,
113,22799,,,0.02129688858985901,30.115381240844727
113,22799,0.023507988080382347,,,
114,22849,,0.022120028734207153,,
114,22899,,0.026746444404125214,,
114,22949,,0.03256198763847351,,
114,22999,,0.0270891934633255,,
114,22999,,,0.020823737606406212,30.184362411499023
114,22999,0.02332259900867939,,,
115,23049,,0.02673599123954773,,
115,23099,,0.011055005714297295,,
115,23149,,0.02682112529873848,,
115,23199,,0.024380609393119812,,
115,23199,,,0.020605746656656265,30.27756690979004
115,23199,0.022553279995918274,,,
116,23249,,0.01807614229619503,,
116,23299,,0.024026650935411453,,
116,23349,,0.02411951683461666,,
116,23399,,0.025415737181901932,,
116,23399,,,0.020855916664004326,30.23984718322754
116,23399,0.023133808746933937,,,
117,23449,,0.028039520606398582,,
117,23499,,0.011349151842296124,,
117,23549,,0.018156854435801506,,
117,23599,,0.027784448117017746,,
117,23599,,,0.020711001008749008,30.265111923217773
117,23599,0.02322656475007534,,,
118,23649,,0.024238228797912598,,
118,23699,,0.030023083090782166,,
118,23749,,0.03399886563420296,,
118,23799,,0.02227172628045082,,
118,23799,,,0.021266130730509758,30.109317779541016
118,23799,0.02337505854666233,,,
119,23849,,0.022703271359205246,,
119,23899,,0.014053812250494957,,
119,23949,,0.02029735967516899,,
119,23999,,0.021101098507642746,,
119,23999,,,0.02082250453531742,30.252065658569336
119,23999,0.02286616340279579,,,
120,24049,,0.027794476598501205,,
120,24099,,0.027322618290781975,,
120,24149,,0.025481410324573517,,
120,24199,,0.02053811028599739,,
120,24199,,,0.020691171288490295,30.234756469726562
120,24199,0.022777296602725983,,,
121,24249,,0.01759178936481476,,
121,24299,,0.01904367469251156,,
121,24349,,0.016102179884910583,,
121,24399,,0.02803453430533409,,
121,24399,,,0.020694199949502945,30.34682273864746
121,24399,0.023096662014722824,,,
122,24449,,0.022934596985578537,,
122,24499,,0.0238091628998518,,
122,24549,,0.01866835355758667,,
122,24599,,0.030985353514552116,,
122,24599,,,0.020682696253061295,30.298294067382812
122,24599,0.022924646735191345,,,
123,24649,,0.012457085773348808,,
123,24699,,0.023348964750766754,,
123,24749,,0.023654891178011894,,
123,24799,,0.028132393956184387,,
123,24799,,,0.020875371992588043,30.233531951904297
123,24799,0.02337167039513588,,,
124,24849,,0.025768890976905823,,
124,24899,,0.017182620242238045,,
124,24949,,0.02536621503531933,,
124,24999,,0.019955869764089584,,
124,24999,,,0.02064516581594944,30.391626358032227
124,24999,0.022904619574546814,,,
125,25049,,0.032401829957962036,,
125,25099,,0.02114908955991268,,
125,25149,,0.017935026437044144,,
125,25199,,0.02124348282814026,,
125,25199,,,0.021362464874982834,30.1313533782959
125,25199,0.02248441055417061,,,
126,25249,,0.027226068079471588,,
126,25299,,0.014536462724208832,,
126,25349,,0.018534965813159943,,
126,25399,,0.024723222479224205,,
126,25399,,,0.022631783038377762,29.887287139892578
126,25399,0.023247111588716507,,,
127,25449,,0.018424637615680695,,
127,25499,,0.02416478842496872,,
127,25549,,0.020999548956751823,,
127,25599,,0.012908600270748138,,
127,25599,,,0.020426690578460693,30.3900146484375
127,25599,0.022866368293762207,,,
128,25649,,0.029454853385686874,,
