epoch,step,train/loss_epoch,train/loss_step,val/loss,val/psnr
0,49,,0.16538839042186737,,
0,99,,0.18277263641357422,,
0,149,,0.17070214450359344,,
0,199,,0.14315718412399292,,
0,199,,,0.1614462435245514,14.940411567687988
0,199,0.16741056740283966,,,
1,249,,0.14114725589752197,,
1,299,,0.0967998132109642,,
1,349,,0.10035108774900436,,
1,399,,0.07359495759010315,,
1,399,,,0.0756918266415596,20.607759475708008
1,399,0.1021435335278511,,,
2,449,,0.06652667373418808,,
2,499,,0.047659508883953094,,
2,549,,0.08239428699016571,,
2,599,,0.05437014251947403,,
2,599,,,0.05894535034894943,22.265981674194336
2,599,0.07089358568191528,,,
3,649,,0.05751869082450867,,
3,699,,0.0532308965921402,,
3,749,,0.06117364764213562,,
3,799,,0.06714761257171631,,
3,799,,,0.059843759983778,22.28645896911621
3,799,0.0642329603433609,,,
4,849,,0.07522311806678772,,
4,899,,0.04299595206975937,,
4,949,,0.06005430221557617,,
4,999,,0.059047482907772064,,
4,999,,,0.05344926193356514,22.957477569580078
4,999,0.06053643301129341,,,
5,1049,,0.030754661187529564,,
5,1099,,0.08117517083883286,,
5,1149,,0.07640299201011658,,
5,1199,,0.04921257123351097,,
5,1199,,,0.049922335892915726,23.432941436767578
5,1199,0.057513441890478134,,,
6,1249,,0.039262622594833374,,
6,1299,,0.04958592355251312,,
6,1349,,0.055207930505275726,,
6,1399,,0.06198986619710922,,
6,1399,,,0.048266250640153885,23.624126434326172
6,1399,0.05391640588641167,,,
7,1449,,0.06783950328826904,,
7,1499,,0.07932180166244507,,
7,1549,,0.061954062432050705,,
7,1599,,0.04764966294169426,,
7,1599,,,0.04662599414587021,23.81508445739746
7,1599,0.05454640835523605,,,
8,1649,,0.03773283213376999,,
8,1699,,0.045639585703611374,,
8,1749,,0.046843573451042175,,
8,1799,,0.04751148447394371,,
8,1799,,,0.0454927459359169,24.12141990661621
8,1799,0.050811104476451874,,,
9,1849,,0.06185586377978325,,
9,1899,,0.05861165374517441,,
9,1949,,0.05723118036985397,,
9,1999,,0.06720953434705734,,
9,1999,,,0.04338005185127258,24.434200286865234
9,1999,0.04898260906338692,,,
10,2049,,0.039393894374370575,,
10,2099,,0.05483411252498627,,
10,2149,,0.05500967428088188,,
10,2199,,0.04700499400496483,,
10,2199,,,0.042339690029621124,24.646595001220703
10,2199,0.048052191734313965,,,
11,2249,,0.043252866715192795,,
11,2299,,0.03650114685297012,,
11,2349,,0.051244571805000305,,
11,2399,,0.03632199391722679,,
11,2399,,,0.03888104483485222,25.018407821655273
11,2399,0.04550335556268692,,,
12,2449,,0.032874949276447296,,
12,2499,,0.06483631581068039,,
12,2549,,0.05091221630573273,,
12,2599,,0.050864093005657196,,
12,2599,,,0.03817455843091011,25.326698303222656
12,2599,0.045323893427848816,,,
13,2649,,0.05613268166780472,,
13,2699,,0.045018695294857025,,
13,2749,,0.03275986760854721,,
13,2799,,0.04658530279994011,,
13,2799,,,0.03740367293357849,25.37594985961914
13,2799,0.044686730951070786,,,
14,2849,,0.045898646116256714,,
14,2899,,0.042956508696079254,,
14,2949,,0.052947454154491425,,
14,2999,,0.033575352281332016,,
14,2999,,,0.03643114119768143,25.73776626586914
14,2999,0.04223370552062988,,,
15,3049,,0.023457661271095276,,
15,3099,,0.060373615473508835,,
15,3149,,0.04625920578837395,,
15,3199,,0.0472567081451416,,
15,3199,,,0.037167370319366455,25.708984375
15,3199,0.042658086866140366,,,
16,3249,,0.03622634708881378,,
16,3299,,0.045144252479076385,,
16,3349,,0.043407127261161804,,
16,3399,,0.036546289920806885,,
16,3399,,,0.037090130150318146,25.65487289428711
16,3399,0.04021166265010834,,,
17,3449,,0.03706084564328194,,
17,3499,,0.03649010509252548,,
17,3549,,0.04827485978603363,,
17,3599,,0.03762483224272728,,
17,3599,,,0.03488669544458389,25.921422958374023
17,3599,0.04006461799144745,,,
18,3649,,0.04024701565504074,,
18,3699,,0.030300749465823174,,
18,3749,,0.03708084300160408,,
18,3799,,0.03849702328443527,,
18,3799,,,0.033522021025419235,26.26596450805664
18,3799,0.03864092379808426,,,
19,3849,,0.027806758880615234,,
19,3899,,0.03728853911161423,,
19,3949,,0.048380982130765915,,
19,3999,,0.027588453143835068,,
19,3999,,,0.033332180231809616,26.3010196685791
19,3999,0.039453744888305664,,,
20,4049,,0.032754890620708466,,
20,4099,,0.038675516843795776,,
20,4149,,0.04037272185087204,,
20,4199,,0.05332618206739426,,
20,4199,,,0.033200703561306,26.340869903564453
20,4199,0.03801153972744942,,,
21,4249,,0.042732663452625275,,
21,4299,,0.020206905901432037,,
21,4349,,0.04162706434726715,,
21,4399,,0.029065672308206558,,
21,4399,,,0.03220044821500778,26.546733856201172
21,4399,0.036953430622816086,,,
22,4449,,0.047398652881383896,,
22,4499,,0.0278322771191597,,
22,4549,,0.0445048026740551,,
22,4599,,0.03323250636458397,,
22,4599,,,0.03202430158853531,26.699819564819336
22,4599,0.036483511328697205,,,
23,4649,,0.03758462518453598,,
23,4699,,0.04669305682182312,,
23,4749,,0.04108556732535362,,
23,4799,,0.02442033961415291,,
23,4799,,,0.03230425342917442,26.666561126708984
23,4799,0.036568783223629,,,
24,4849,,0.03843514248728752,,
24,4899,,0.0451393648982048,,
24,4949,,0.04591516777873039,,
24,4999,,0.032406698912382126,,
24,4999,,,0.032882798463106155,26.737314224243164
24,4999,0.036086305975914,,,
25,5049,,0.02344934269785881,,
25,5099,,0.03453816846013069,,
25,5149,,0.024312501773238182,,
25,5199,,0.03201911970973015,,
25,5199,,,0.0322415754199028,26.713287353515625
25,5199,0.03441101312637329,,,
26,5249,,0.027332380414009094,,
26,5299,,0.04117460921406746,,
26,5349,,0.03939715400338173,,
26,5399,,0.051902949810028076,,
26,5399,,,0.030240695923566818,27.239009857177734
26,5399,0.03496817871928215,,,
27,5449,,0.04171867296099663,,
27,5499,,0.034266673028469086,,
27,5549,,0.041052915155887604,,
27,5599,,0.030815746635198593,,
27,5599,,,0.031461428850889206,26.704736709594727
27,5599,0.03531056270003319,,,
28,5649,,0.03560420870780945,,
28,5699,,0.03347095102071762,,
28,5749,,0.04525723680853844,,
28,5799,,0.028231080621480942,,
28,5799,,,0.030845260247588158,27.201950073242188
28,5799,0.03503751754760742,,,
