epoch,step,train/loss_epoch,train/loss_step,val/loss,val/psnr
44,8899,,0.02834234945476055,,
44,8949,,0.026131078600883484,,
44,8999,,0.028417138382792473,,
44,8999,,,0.027459094300866127,27.975963592529297
44,8999,0.03091641701757908,,,
45,9049,,0.02411515824496746,,
45,9099,,0.022946681827306747,,
45,9149,,0.03447144478559494,,
45,9199,,0.029293810948729515,,
45,9199,,,0.026065438985824585,28.297500610351562
45,9199,0.03142329677939415,,,
46,9249,,0.03504159674048424,,
46,9299,,0.041150715202093124,,
46,9349,,0.027425002306699753,,
46,9399,,0.0387871116399765,,
46,9399,,,0.026726147159934044,28.044483184814453
46,9399,0.030728209763765335,,,
47,9449,,0.03901303932070732,,
47,9499,,0.029101476073265076,,
47,9549,,0.03861856460571289,,
47,9599,,0.03282386437058449,,
47,9599,,,0.026731913909316063,28.033588409423828
47,9599,0.030642203986644745,,,
48,9649,,0.021954327821731567,,
48,9699,,0.02965957298874855,,
48,9749,,0.03443703427910805,,
48,9799,,0.03374044597148895,,
48,9799,,,0.026053478941321373,28.378814697265625
48,9799,0.0315232016146183,,,
49,9849,,0.03127598017454147,,
49,9899,,0.030396122485399246,,
49,9949,,0.037355951964855194,,
49,9999,,0.028348088264465332,,
49,9999,,,0.026288533583283424,28.35239028930664
49,9999,0.029109688475728035,,,
50,10049,,0.03130136430263519,,
50,10099,,0.03065112791955471,,
50,10149,,0.0317203551530838,,
50,10199,,0.03590019792318344,,
50,10199,,,0.025543877854943275,28.56316566467285
50,10199,0.029630813747644424,,,
51,10249,,0.021352767944335938,,
51,10299,,0.03558606281876564,,
51,10349,,0.027904098853468895,,
51,10399,,0.02802044153213501,,
51,10399,,,0.026135187596082687,28.3330020904541
51,10399,0.02929147705435753,,,
52,10449,,0.018710436299443245,,
52,10499,,0.028261836618185043,,
52,10549,,0.02979574166238308,,
52,10599,,0.027715425938367844,,
52,10599,,,0.025955000892281532,28.492565155029297
52,10599,0.029888195917010307,,,
53,10649,,0.0256225373595953,,
53,10699,,0.040169261395931244,,
53,10749,,0.019901178777217865,,
53,10799,,0.03448078781366348,,
53,10799,,,0.026328647509217262,28.508869171142578
53,10799,0.028679650276899338,,,
54,10849,,0.029443761333823204,,
54,10899,,0.028617892414331436,,
54,10949,,0.039786092936992645,,
54,10999,,0.037702035158872604,,
54,10999,,,0.025547033175826073,28.49087142944336
54,10999,0.029163651168346405,,,
55,11049,,0.015758398920297623,,
55,11099,,0.02395079843699932,,
55,11149,,0.014886327087879181,,
55,11199,,0.022943561896681786,,
55,11199,,,0.024792775511741638,28.686630249023438
55,11199,0.028863457962870598,,,
56,11249,,0.024901609867811203,,
56,11299,,0.02783280238509178,,
56,11349,,0.034516364336013794,,
56,11399,,0.03842722624540329,,
56,11399,,,0.0255474541336298,28.51837730407715
56,11399,0.028676368296146393,,,
57,11449,,0.03215256705880165,,
57,11499,,0.03497837483882904,,
57,11549,,0.03164171054959297,,
57,11599,,0.02603846788406372,,
57,11599,,,0.024755358695983887,28.86748695373535
57,11599,0.02842104434967041,,,
58,11649,,0.04515016824007034,,
58,11699,,0.03541120886802673,,
58,11749,,0.022598763927817345,,
58,11799,,0.036007121205329895,,
58,11799,,,0.025035768747329712,28.76369857788086
58,11799,0.02893165498971939,,,
59,11849,,0.02113381028175354,,
59,11899,,0.029865188524127007,,
59,11949,,0.017897604033350945,,
59,11999,,0.042086731642484665,,
59,11999,,,0.02470981515944004,28.674890518188477
59,11999,0.02813367359340191,,,
60,12049,,0.02579209953546524,,
60,12099,,0.03198283165693283,,
60,12149,,0.023022495210170746,,
60,12199,,0.032210953533649445,,
60,12199,,,0.025204559788107872,28.600055694580078
60,12199,0.028471557423472404,,,
61,12249,,0.027367055416107178,,
61,12299,,0.02651984989643097,,
61,12349,,0.01529314648360014,,
61,12399,,0.022592289373278618,,
61,12399,,,0.024457445368170738,28.921802520751953
61,12399,0.027616316452622414,,,
62,12449,,0.034395523369312286,,
62,12499,,0.02815331146121025,,
62,12549,,0.023588670417666435,,
62,12599,,0.02014898881316185,,
62,12599,,,0.024312976747751236,28.8537654876709
62,12599,0.027835316956043243,,,
63,12649,,0.030715491622686386,,
63,12699,,0.020359257236123085,,
63,12749,,0.027932344004511833,,
63,12799,,0.022994142025709152,,
63,12799,,,0.024499502032995224,28.9077205657959
63,12799,0.028112292289733887,,,
64,12849,,0.029902998358011246,,
64,12899,,0.03305753692984581,,
64,12949,,0.034003403037786484,,
64,12999,,0.02476976066827774,,
64,12999,,,0.024437706917524338,28.995519638061523
64,12999,0.027565307915210724,,,
65,13049,,0.032548293471336365,,
65,13099,,0.03031604364514351,,
65,13149,,0.01871165633201599,,
65,13199,,0.03632206469774246,,
65,13199,,,0.024068009108304977,29.041351318359375
65,13199,0.02733403630554676,,,
66,13249,,0.022568589076399803,,
66,13299,,0.03128541633486748,,
66,13349,,0.019518747925758362,,
66,13399,,0.02281428501009941,,
66,13399,,,0.024023735895752907,29.038381576538086
66,13399,0.027745090425014496,,,
67,13449,,0.022969495505094528,,
67,13499,,0.013108271174132824,,
67,13549,,0.02720451168715954,,
67,13599,,0.030146483331918716,,
67,13599,,,0.025432756170630455,28.900930404663086
67,13599,0.02786794863641262,,,
68,13649,,0.024081623181700706,,
68,13699,,0.02605132758617401,,
68,13749,,0.03408762067556381,,
68,13799,,0.028781479224562645,,
68,13799,,,0.024502508342266083,28.978519439697266
68,13799,0.026798352599143982,,,
69,13849,,0.023402592167258263,,
69,13899,,0.03261907398700714,,
69,13949,,0.01305514108389616,,
69,13999,,0.03234370797872543,,
69,13999,,,0.023681199178099632,29.049072265625
69,13999,0.027073323726654053,,,
70,14049,,0.023612674325704575,,
70,14099,,0.02595302276313305,,
70,14149,,0.030080821365118027,,
70,14199,,0.028038479387760162,,
70,14199,,,0.023762686178088188,29.2489013671875
70,14199,0.02694050967693329,,,
71,14249,,0.026499848812818527,,
71,14299,,0.03341720998287201,,
71,14349,,0.032587841153144836,,
71,14399,,0.030801735818386078,,
71,14399,,,0.023773692548274994,29.16812515258789
71,14399,0.02734900265932083,,,
72,14449,,0.025649573653936386,,
72,14499,,0.016410425305366516,,
72,14549,,0.023298416286706924,,
72,14599,,0.02602398954331875,,
72,14599,,,0.023660484701395035,29.093643188476562
72,14599,0.027238648384809494,,,
73,14649,,0.020821698009967804,,
73,14699,,0.03417609632015228,,
73,14749,,0.027608295902609825,,
73,14799,,0.02581877075135708,,
73,14799,,,0.023595208302140236,29.22088623046875
73,14799,0.02663695625960827,,,
74,14849,,0.02698245272040367,,
74,14899,,0.031292255967855453,,
74,14949,,0.030730877071619034,,
74,14999,,0.030017731711268425,,
74,14999,,,0.024094704538583755,29.087865829467773
74,14999,0.02703082375228405,,,
75,15049,,0.027353346347808838,,
75,15099,,0.026839641854166985,,
75,15149,,0.027805184945464134,,
75,15199,,0.025944765657186508,,
75,15199,,,0.023587483912706375,29.331045150756836
75,15199,0.026061000302433968,,,
76,15249,,0.021475790068507195,,
76,15299,,0.024798041209578514,,
76,15349,,0.026914015412330627,,
76,15399,,0.03715677559375763,,
76,15399,,,0.023080293089151382,29.2968807220459
76,15399,0.026616845279932022,,,
77,15449,,0.016472777351737022,,
77,15499,,0.01361955888569355,,
77,15549,,0.022076286375522614,,
77,15599,,0.02693425491452217,,
77,15599,,,0.02318919263780117,29.382492065429688
77,15599,0.02597038820385933,,,
78,15649,,0.029218172654509544,,
78,15699,,0.02057269588112831,,
78,15749,,0.02924273908138275,,
78,15799,,0.02541409060359001,,
78,15799,,,0.022971659898757935,29.360193252563477
78,15799,0.026154987514019012,,,
79,15849,,0.023907635360956192,,
79,15899,,0.03545663505792618,,
79,15949,,0.01441694051027298,,
79,15999,,0.023591816425323486,,
79,15999,,,0.02312469109892845,29.40670394897461
79,15999,0.026588616892695427,,,
80,16049,,0.025557678192853928,,
80,16099,,0.0308267530053854,,
80,16149,,0.04521520063281059,,
80,16199,,0.014158716425299644,,
80,16199,,,0.023329541087150574,29.30556297302246
80,16199,0.025722621008753777,,,
81,16249,,0.02434356138110161,,
81,16299,,0.03578346595168114,,
81,16349,,0.021615922451019287,,
81,16399,,0.021386584267020226,,
81,16399,,,0.022724226117134094,29.433624267578125
81,16399,0.02555958554148674,,,
82,16449,,0.02544410154223442,,
82,16499,,0.03203456848859787,,
82,16549,,0.013977344147861004,,
82,16599,,0.01785852387547493,,
82,16599,,,0.022446995601058006,29.611703872680664
82,16599,0.025818319991230965,,,
83,16649,,0.03288235887885094,,
83,16699,,0.022466925904154778,,
83,16749,,0.02441844902932644,,
83,16799,,0.036777056753635406,,
83,16799,,,0.022204166278243065,29.689706802368164
83,16799,0.02487373538315296,,,
84,16849,,0.01244412176311016,,
84,16899,,0.011861028149724007,,
84,16949,,0.012900402769446373,,
84,16999,,0.031896695494651794,,
84,16999,,,0.022628869861364365,29.58815574645996
84,16999,0.02526457980275154,,,
85,17049,,0.03483884036540985,,
85,17099,,0.0278630368411541,,
85,17149,,0.032504141330718994,,
85,17199,,0.03417419642210007,,
85,17199,,,0.022707538679242134,29.568405151367188
85,17199,0.025393957272171974,,,
86,17249,,0.03241724893450737,,
86,17299,,0.022065630182623863,,
86,17349,,0.025910619646310806,,
86,17399,,0.028157657012343407,,
86,17399,,,0.023081010207533836,29.39345359802246
86,17399,0.024878159165382385,,,
87,17449,,0.036916881799697876,,
87,17499,,0.030360739678144455,,
87,17549,,0.02301267348229885,,
87,17599,,0.018808862194418907,,
87,17599,,,0.022314907982945442,29.545120239257812
87,17599,0.02529507875442505,,,
88,17649,,0.025504525750875473,,
88,17699,,0.03636225312948227,,
88,17749,,0.025526246055960655,,
88,17799,,0.023253262042999268,,
88,17799,,,0.02232322096824646,29.634471893310547
88,17799,0.02528619021177292,,,
89,17849,,0.01569238305091858,,
89,17899,,0.019563769921660423,,
89,17949,,0.02314447984099388,,
89,17999,,0.016703493893146515,,
89,17999,,,0.02356741949915886,29.33255958557129
89,17999,0.02473648637533188,,,
90,18049,,0.017351247370243073,,
90,18099,,0.028801169246435165,,
90,18149,,0.02350137196481228,,
90,18199,,0.01425771415233612,,
90,18199,,,0.02220943383872509,29.6402587890625
90,18199,0.025221895426511765,,,
91,18249,,0.02117280289530754,,
91,18299,,0.024166671559214592,,
91,18349,,0.027744561433792114,,
91,18399,,0.029549919068813324,,
91,18399,,,0.022806672379374504,29.48116683959961
91,18399,0.025392968207597733,,,
92,18449,,0.01767510175704956,,
92,18499,,0.024625321850180626,,
92,18549,,0.023604847490787506,,
92,18599,,0.018230250105261803,,
92,18599,,,0.021868228912353516,29.746990203857422
92,18599,0.02464323677122593,,,
93,18649,,0.034889720380306244,,
93,18699,,0.03001304529607296,,
93,18749,,0.0170285664498806,,
93,18799,,0.023856990039348602,,
93,18799,,,0.02178468182682991,29.841808319091797
93,18799,0.02484741434454918,,,
94,18849,,0.02988152764737606,,
94,18899,,0.020671363919973373,,
94,18949,,0.022381450980901718,,
94,18999,,0.02579745464026928,,
94,18999,,,0.022380370646715164,29.722183227539062
94,18999,0.024984179064631462,,,
95,19049,,0.03128495067358017,,
95,19099,,0.02368362993001938,,
95,19149,,0.03269612044095993,,
95,19199,,0.011433618143200874,,
95,19199,,,0.022015664726495743,29.735782623291016
95,19199,0.024470515549182892,,,
96,19249,,0.017505986616015434,,
96,19299,,0.03730569779872894,,
96,19349,,0.023902010172605515,,
96,19399,,0.026985540986061096,,
96,19399,,,0.02264544740319252,29.618337631225586
96,19399,0.025102226063609123,,,
97,19449,,0.02626369521021843,,
97,19499,,0.02623785100877285,,
97,19549,,0.020693056285381317,,
97,19599,,0.016772227361798286,,
97,19599,,,0.0215761698782444,29.89069175720215
97,19599,0.0245695598423481,,,
98,19649,,0.023334555327892303,,
98,19699,,0.018841838464140892,,
98,19749,,0.02019835263490677,,
98,19799,,0.029487505555152893,,
98,19799,,,0.022044045850634575,29.80877685546875
98,19799,0.024650948122143745,,,
99,19849,,0.016592100262641907,,
99,19899,,0.03561936318874359,,
99,19949,,0.022298388183116913,,
99,19999,,0.0302421897649765,,
99,19999,,,0.021613726392388344,29.908267974853516
99,19999,0.024347370490431786,,,
100,20049,,0.027501124888658524,,
100,20099,,0.025582339614629745,,
100,20149,,0.023906966671347618,,
100,20199,,0.0267610102891922,,
100,20199,,,0.02201675996184349,29.7477970123291
100,20199,0.024054117500782013,,,
101,20249,,0.02796490490436554,,
101,20299,,0.019212154671549797,,
101,20349,,0.022646993398666382,,
101,20399,,0.016411278396844864,,
101,20399,,,0.021916870027780533,29.833690643310547
101,20399,0.024271121248602867,,,
102,20449,,0.028074175119400024,,
102,20499,,0.019820798188447952,,
102,20549,,0.025337398052215576,,
102,20599,,0.025848403573036194,,
102,20599,,,0.02167985402047634,29.962833404541016
102,20599,0.024565432220697403,,,
103,20649,,0.019911112263798714,,
103,20699,,0.023791318759322166,,
103,20749,,0.012084029614925385,,
103,20799,,0.015706762671470642,,
103,20799,,,0.021460745483636856,29.99081802368164
103,20799,0.024780774489045143,,,
104,20849,,0.028964972123503685,,
104,20899,,0.022188885137438774,,
104,20949,,0.033565305173397064,,
104,20999,,0.01872546412050724,,
104,20999,,,0.02150125429034233,29.932498931884766
104,20999,0.02350962720811367,,,
105,21049,,0.02398880384862423,,
105,21099,,0.02912447229027748,,
105,21149,,0.0210490133613348,,
105,21199,,0.01991540752351284,,
105,21199,,,0.02150147035717964,29.985595703125
105,21199,0.02423616498708725,,,
106,21249,,0.021158311516046524,,
106,21299,,0.021254800260066986,,
106,21349,,0.029996681958436966,,
106,21399,,0.03195808827877045,,
106,21399,,,0.021363750100135803,30.018463134765625
106,21399,0.024108460173010826,,,
107,21449,,0.017175111919641495,,
107,21499,,0.02135176584124565,,
107,21549,,0.017915068194270134,,
107,21599,,0.022078171372413635,,
107,21599,,,0.021377764642238617,29.966079711914062
107,21599,0.023708555847406387,,,
108,21649,,0.030692584812641144,,
108,21699,,0.029961993917822838,,
108,21749,,0.028082892298698425,,
108,21799,,0.015255052596330643,,
108,21799,,,0.02174203284084797,29.952068328857422
108,21799,0.023932065814733505,,,
109,21849,,0.021158963441848755,,
109,21899,,0.025871258229017258,,
109,21949,,0.02306525968015194,,
109,21999,,0.028460709378123283,,
109,21999,,,0.021375486627221107,29.96230125427246
109,21999,0.02404596284031868,,,
110,22049,,0.014840275049209595,,
110,22099,,0.032911267131567,,
110,22149,,0.02038578875362873,,
110,22199,,0.02293456718325615,,
110,22199,,,0.02202874980866909,29.886728286743164
110,22199,0.023890631273388863,,,
111,22249,,0.023563742637634277,,
111,22299,,0.0300598107278347,,
111,22349,,0.01967167668044567,,
111,22399,,0.016974397003650665,,
111,22399,,,0.02117215469479561,30.068578720092773
111,22399,0.023267876356840134,,,
112,22449,,0.029143311083316803,,
112,22499,,0.01724109798669815,,
112,22549,,0.023859623819589615,,
112,22599,,0.032104380428791046,,
112,22599,,,0.02110963687300682,30.115386962890625
112,22599,0.02391107566654682,,,
113,22649,,0.03295385092496872,,
113,22699,,0.020382000133395195,,
113,22749,,0.013133624568581581,,
113,22799,,0.02877812646329403,,
113,22799,,,0.020868342369794846,30.16593360900879
113,22799,0.023341508582234383,,,
114,22849,,0.0207295473664999,,
114,22899,,0.02904686890542507,,
114,22949,,0.027375128120183945,,
114,22999,,0.02516094222664833,,
114,22999,,,0.020998168736696243,30.200817108154297
114,22999,0.023317305371165276,,,
115,23049,,0.02834242954850197,,
115,23099,,0.012044164352118969,,
115,23149,,0.030377265065908432,,
115,23199,,0.018458107486367226,,
115,23199,,,0.020878180861473083,30.163463592529297
115,23199,0.022361885756254196,,,
116,23249,,0.019771605730056763,,
116,23299,,0.022614847868680954,,
116,23349,,0.025611845776438713,,
116,23399,,0.025698339566588402,,
116,23399,,,0.02095150016248226,30.200916290283203
116,23399,0.023039136081933975,,,
117,23449,,0.0257033072412014,,
117,23499,,0.013817276805639267,,
117,23549,,0.019649118185043335,,
117,23599,,0.02706245705485344,,
117,23599,,,0.020676275715231895,30.261327743530273
117,23599,0.023080315440893173,,,
118,23649,,0.026894962415099144,,
118,23699,,0.029135849326848984,,
118,23749,,0.033391281962394714,,
118,23799,,0.022105006501078606,,
118,23799,,,0.0208133514970541,30.21257972717285
118,23799,0.023503592237830162,,,
119,23849,,0.02160385251045227,,
119,23899,,0.017093967646360397,,
119,23949,,0.02114257961511612,,
119,23999,,0.0225203987210989,,
119,23999,,,0.020679574459791183,30.225378036499023
119,23999,0.023108219727873802,,,
120,24049,,0.029636234045028687,,
120,24099,,0.025172468274831772,,
120,24149,,0.025154314935207367,,
120,24199,,0.01953110471367836,,
120,24199,,,0.020844629034399986,30.3137264251709
120,24199,0.02272677980363369,,,
121,24249,,0.01804601028561592,,
121,24299,,0.01883881725370884,,
121,24349,,0.021001264452934265,,
121,24399,,0.025745568796992302,,
121,24399,,,0.020536130294203758,30.29196548461914
121,24399,0.0230062548071146,,,
122,24449,,0.023879675194621086,,
122,24499,,0.02082619071006775,,
122,24549,,0.022047530859708786,,
122,24599,,0.028244828805327415,,
122,24599,,,0.021000079810619354,30.262859344482422
122,24599,0.022814152762293816,,,
123,24649,,0.015415284782648087,,
123,24699,,0.026512663811445236,,
123,24749,,0.02294798195362091,,
123,24799,,0.028326716274023056,,
123,24799,,,0.020932065322995186,30.233301162719727
123,24799,0.023594791069626808,,,
124,24849,,0.02553669735789299,,
124,24899,,0.016822701320052147,,
124,24949,,0.02774343267083168,,
124,24999,,0.019113169983029366,,
124,24999,,,0.020488213747739792,30.395061492919922
124,24999,0.02273978665471077,,,
125,25049,,0.034279026091098785,,
125,25099,,0.014841267839074135,,
125,25149,,0.01989014632999897,,
125,25199,,0.025556176900863647,,
125,25199,,,0.02075241133570671,30.28194808959961
125,25199,0.02275344356894493,,,
126,25249,,0.026272203773260117,,
126,25299,,0.016872910782694817,,
126,25349,,0.016493087634444237,,
126,25399,,0.02588781714439392,,
126,25399,,,0.020373854786157608,30.411468505859375
126,25399,0.02292182855308056,,,
127,25449,,0.018779471516609192,,
127,25499,,0.02437618002295494,,
127,25549,,0.02125769853591919,,
127,25599,,0.011576427146792412,,
127,25599,,,0.02062288112938404,30.31276512145996
127,25599,0.022652478888630867,,,
128,25649,,0.02579176053404808,,
